amplitude,mean_x,mean_y,sigma_x,sigma_y,filename
4781.128819034084,296.64971244789393,546.2106578270872,11.50586821963306,8.677598779175677,cr1_0019p_00006.cbf
4622.789868955073,296.93783721665926,546.597721460327,11.728587354554977,8.896963597675247,cr1_0019p_00007.cbf
4878.199730250221,296.43076733488607,546.7665506198588,11.130413592841302,8.713734104831984,cr1_0019p_00008.cbf
4926.632449746276,296.0231921395944,546.9749470255146,11.216639531324144,8.629336408526731,cr1_0020p_00001.cbf
4791.467068631186,295.8492860210537,546.6272713808294,11.222149988217527,8.702690474827376,cr1_0020p_00002.cbf
4605.481551508939,295.7498157267839,546.2767415349832,11.178774673517903,8.712264794524891,cr1_0020p_00003.cbf
4569.167439851492,295.7563800634397,546.168382184828,11.300378322184072,8.826244483358478,cr1_0020p_00004.cbf
4839.14593847359,295.4312272693267,545.8812561827868,11.169860960376662,8.609261533770447,cr1_0020p_00005.cbf
6616.485468560137,296.21167901813016,545.9579328376799,10.479480078258463,8.34573313662606,cr1_0020p_00006.cbf
5063.370160317996,298.29806060205846,546.112264400646,10.530545121301662,8.754579431999078,cr1_0020p_00007.cbf
4489.631342541481,297.7951030116638,546.3565314748196,10.95360893865752,9.097975221281146,cr1_0020p_00008.cbf
5664.075390458732,295.7681982030723,547.0196011044612,10.80489553919566,8.519779798611042,cr1_0021p_00001.cbf
5426.778683627228,295.31353383395265,546.7221041359736,10.769446972477352,8.57248766807199,cr1_0021p_00002.cbf
5002.191363532995,296.5264638587677,546.5441161655435,11.05131318423694,8.605526966636019,cr1_0021p_00003.cbf
5426.30359653191,295.6040781893537,546.268463125495,10.57324517379087,8.487595292011896,cr1_0021p_00004.cbf
5246.89711824616,295.93453050791345,546.0422465471987,10.838953646244892,8.375645283562562,cr1_0021p_00005.cbf
6027.376766534093,296.80455175541346,546.7586102910834,10.635006465857645,8.282051440292642,cr1_0021p_00006.cbf
6363.442194203148,297.3827402531344,547.1016211851913,10.488151141350237,8.224502416774762,cr1_0021p_00007.cbf
6388.971733577318,296.5791639303782,547.3760508687905,10.371691245318686,8.186335059507837,cr1_0021p_00008.cbf
6182.060259715509,295.86367293268006,547.5685847903959,10.519561402811297,8.326167614362033,cr1_0022p_00001.cbf
6180.384764449136,295.6558559297601,547.4929064243911,10.379254042545709,8.271292091580227,cr1_0022p_00002.cbf
5951.263438036872,296.2115008608543,547.0869078092783,10.591204859634749,8.29678970627414,cr1_0022p_00003.cbf
5770.196095915404,296.25352496831806,546.8994271295072,10.680712688345698,8.345803543361841,cr1_0022p_00004.cbf
6106.102308038392,294.94118198935854,546.5162883016962,10.151858934057046,8.28610654066276,cr1_0022p_00005.cbf
6288.409936149383,296.42659649946245,546.7432462076964,10.22397011450073,8.255276997885831,cr1_0022p_00006.cbf
6190.009639263718,297.3678954751732,546.9203724601932,10.51580109785787,8.240659943044117,cr1_0022p_00007.cbf
5899.276240310832,296.4687429675821,547.2035493859775,10.243399347421304,8.373305649648,cr1_0022p_00008.cbf
5592.2693435455,295.546101815435,547.3805403658096,10.38821720042506,8.456461363186758,cr1_0023p_00001.cbf
5888.497527903111,295.377032515041,547.276979639669,10.1273941098094,8.308641514605391,cr1_0023p_00002.cbf
5893.735667427978,296.55356350602915,546.9376677586629,10.747342833512542,8.318182175516926,cr1_0023p_00003.cbf
5829.059609518361,296.8576245971262,546.8182249241784,10.568929819601369,8.281014172960292,cr1_0023p_00004.cbf
