filename,y_min,y_max,x_min,x_max,height,width,size
cr1_1662p_00008.cbf,531,560,288,325,29,37,1073
cr1_1663p_00001.cbf,531,561,288,325,30,37,1110
cr1_1663p_00002.cbf,531,560,288,325,29,37,1073
cr1_1663p_00003.cbf,531,559,288,325,28,37,1036
cr1_1663p_00004.cbf,531,559,287,324,28,37,1036
cr1_1663p_00005.cbf,531,559,286,323,28,37,1036
cr1_1663p_00006.cbf,531,559,286,323,28,37,1036
cr1_1663p_00007.cbf,531,560,287,324,29,37,1073
cr1_1663p_00008.cbf,531,560,288,325,29,37,1073
cr1_1664p_00001.cbf,531,560,288,324,29,36,1044
cr1_1664p_00002.cbf,531,560,288,325,29,37,1073
cr1_1664p_00003.cbf,531,559,288,325,28,37,1036
cr1_1664p_00004.cbf,531,559,287,324,28,37,1036
cr1_1664p_00005.cbf,531,559,286,323,28,37,1036
cr1_1664p_00006.cbf,531,559,287,324,28,37,1036
cr1_1664p_00007.cbf,531,559,287,324,28,37,1036
cr1_1664p_00008.cbf,531,560,288,325,29,37,1073
cr1_1665p_00001.cbf,531,560,288,325,29,37,1073
cr1_1665p_00002.cbf,531,560,287,325,29,38,1102
cr1_1665p_00003.cbf,530,559,288,325,29,37,1073
cr1_1665p_00004.cbf,531,559,287,324,28,37,1036
cr1_1665p_00005.cbf,530,559,285,324,29,39,1131
cr1_1665p_00006.cbf,531,559,285,324,28,39,1092
cr1_1665p_00007.cbf,531,560,286,325,29,39,1131
cr1_1665p_00008.cbf,531,560,287,325,29,38,1102
cr1_1666p_00001.cbf,531,561,287,325,30,38,1140
cr1_1666p_00002.cbf,531,560,287,325,29,38,1102
cr1_1666p_00003.cbf,531,559,287,325,28,38,1064
cr1_1666p_00004.cbf,531,559,287,324,28,37,1036
cr1_1666p_00005.cbf,530,559,286,324,29,38,1102
cr1_1666p_00006.cbf,531,559,285,324,28,39,1092
cr1_1666p_00007.cbf,530,560,286,324,30,38,1140
cr1_1666p_00008.cbf,531,560,287,325,29,38,1102
cr1_1667p_00001.cbf,531,561,287,325,30,38,1140
cr1_1667p_00002.cbf,530,560,288,325,30,37,1110
cr1_1667p_00003.cbf,530,560,288,325,30,37,1110
cr1_1667p_00004.cbf,531,559,287,324,28,37,1036
cr1_1667p_00005.cbf,531,559,286,323,28,37,1036
cr1_1667p_00006.cbf,530,559,287,324,29,37,1073
cr1_1667p_00007.cbf,531,560,286,325,29,39,1131
cr1_1667p_00008.cbf,531,560,287,325,29,38,1102
cr1_1668p_00001.cbf,531,561,287,325,30,38,1140
cr1_1668p_00002.cbf,531,560,288,325,29,37,1073
cr1_1668p_00003.cbf,531,559,288,325,28,37,1036
cr1_1668p_00004.cbf,531,559,287,324,28,37,1036
cr1_1668p_00005.cbf,531,559,286,324,28,38,1064
cr1_1668p_00006.cbf,531,560,286,325,29,39,1131
cr1_1668p_00007.cbf,530,560,286,325,30,39,1170
cr1_1668p_00008.cbf,531,560,287,325,29,38,1102
cr1_1669p_00001.cbf,531,561,287,325,30,38,1140
cr1_1669p_00002.cbf,531,560,288,325,29,37,1073
cr1_1669p_00003.cbf,531,560,288,326,29,38,1102
cr1_1669p_00004.cbf,531,559,287,325,28,38,1064
cr1_1669p_00005.cbf,531,559,286,324,28,38,1064
cr1_1669p_00006.cbf,531,559,286,324,28,38,1064
cr1_1669p_00007.cbf,531,560,287,325,29,38,1102
cr1_1669p_00008.cbf,531,560,286,325,29,39,1131
cr1_1670p_00001.cbf,531,561,287,325,30,38,1140
cr1_1670p_00002.cbf,531,560,287,325,29,38,1102
cr1_1670p_00003.cbf,531,559,287,325,28,38,1064
cr1_1670p_00004.cbf,530,560,287,325,30,38,1140
cr1_1670p_00005.cbf,530,560,284,325,30,41,1230
cr1_1670p_00006.cbf,531,559,284,324,28,40,1120
cr1_1670p_00007.cbf,530,559,285,324,29,39,1131
cr1_1670p_00008.cbf,531,560,285,324,29,39,1131
cr1_1671p_00001.cbf,531,561,286,324,30,38,1140
cr1_1671p_00002.cbf,531,560,287,325,29,38,1102
cr1_1671p_00003.cbf,531,559,288,325,28,37,1036
cr1_1671p_00004.cbf,531,560,286,325,29,39,1131
cr1_1671p_00005.cbf,531,559,284,323,28,39,1092
cr1_1671p_00006.cbf,531,559,284,324,28,40,1120
cr1_1671p_00007.cbf,531,559,285,324,28,39,1092
cr1_1671p_00008.cbf,531,560,285,325,29,40,1160
cr1_1672p_00001.cbf,531,561,286,325,30,39,1170
cr1_1672p_00002.cbf,531,560,287,325,29,38,1102
cr1_1672p_00003.cbf,530,559,287,325,29,38,1102
cr1_1672p_00004.cbf,531,560,286,325,29,39,1131
cr1_1672p_00005.cbf,531,559,284,322,28,38,1064
cr1_1672p_00006.cbf,531,559,283,322,28,39,1092
cr1_1672p_00007.cbf,531,559,284,323,28,39,1092
cr1_1672p_00008.cbf,531,560,285,324,29,39,1131
cr1_1673p_00001.cbf,531,560,285,325,29,40,1160
cr1_1673p_00002.cbf,531,560,287,325,29,38,1102
cr1_1673p_00003.cbf,530,559,287,325,29,38,1102
cr1_1673p_00004.cbf,531,559,286,325,28,39,1092
cr1_1673p_00005.cbf,530,559,284,322,29,38,1102
cr1_1673p_00006.cbf,530,559,284,323,29,39,1131
cr1_1673p_00007.cbf,531,559,285,324,28,39,1092
cr1_1673p_00008.cbf,531,560,285,324,29,39,1131
cr1_1674p_00001.cbf,531,560,285,325,29,40,1160
cr1_1674p_00002.cbf,531,560,286,325,29,39,1131
cr1_1674p_00003.cbf,531,559,287,325,28,38,1064
cr1_1674p_00004.cbf,530,560,286,325,30,39,1170
cr1_1674p_00005.cbf,531,559,284,323,28,39,1092
cr1_1674p_00006.cbf,531,559,284,323,28,39,1092
cr1_1674p_00007.cbf,531,559,285,324,28,39,1092
cr1_1674p_00008.cbf,531,559,285,324,28,39,1092
cr1_1675p_00001.cbf,531,560,285,324,29,39,1131
cr1_1675p_00002.cbf,531,560,286,325,29,39,1131
cr1_1675p_00003.cbf,530,559,287,325,29,38,1102
cr1_1675p_00004.cbf,531,559,286,325,28,39,1092
cr1_1675p_00005.cbf,531,558,284,322,27,38,1026
cr1_1675p_00006.cbf,531,559,284,323,28,39,1092
cr1_1675p_00007.cbf,531,559,285,324,28,39,1092
cr1_1675p_00008.cbf,531,559,285,324,28,39,1092
cr1_1676p_00001.cbf,531,560,285,324,29,39,1131
cr1_1676p_00002.cbf,531,559,287,325,28,38,1064
cr1_1676p_00003.cbf,531,559,287,325,28,38,1064
cr1_1676p_00004.cbf,531,559,286,325,28,39,1092
cr1_1676p_00005.cbf,531,559,284,323,28,39,1092
cr1_1676p_00006.cbf,531,559,284,323,28,39,1092
cr1_1676p_00007.cbf,530,559,284,324,29,40,1160
cr1_1676p_00008.cbf,531,559,285,324,28,39,1092
cr1_1677p_00001.cbf,531,559,285,324,28,39,1092
cr1_1677p_00002.cbf,531,559,286,325,28,39,1092
cr1_1677p_00003.cbf,531,559,287,325,28,38,1064
cr1_1677p_00004.cbf,531,559,286,324,28,38,1064
cr1_1677p_00005.cbf,531,558,284,322,27,38,1026
cr1_1677p_00006.cbf,531,559,284,323,28,39,1092
cr1_1677p_00007.cbf,531,559,284,323,28,39,1092
cr1_1677p_00008.cbf,531,559,284,324,28,40,1120
cr1_1678p_00001.cbf,531,559,285,324,28,39,1092
cr1_1678p_00002.cbf,531,559,286,325,28,39,1092
cr1_1678p_00003.cbf,530,559,287,325,29,38,1102
cr1_1678p_00004.cbf,531,559,286,324,28,38,1064
cr1_1678p_00005.cbf,530,558,284,322,28,38,1064
cr1_1678p_00006.cbf,531,559,284,323,28,39,1092
cr1_1678p_00007.cbf,531,559,285,324,28,39,1092
cr1_1678p_00008.cbf,531,559,285,324,28,39,1092
cr1_1679p_00001.cbf,531,559,285,324,28,39,1092
cr1_1679p_00002.cbf,531,559,286,325,28,39,1092
cr1_1679p_00003.cbf,531,559,287,325,28,38,1064
cr1_1679p_00004.cbf,531,559,285,325,28,40,1120
cr1_1679p_00005.cbf,531,558,285,322,27,37,999
cr1_1679p_00006.cbf,531,558,284,323,27,39,1053
cr1_1679p_00007.cbf,531,559,284,323,28,39,1092
cr1_1679p_00008.cbf,531,559,285,324,28,39,1092
cr1_1680p_00001.cbf,531,559,285,324,28,39,1092
cr1_1680p_00002.cbf,531,559,286,325,28,39,1092
cr1_1680p_00003.cbf,531,559,287,325,28,38,1064
cr1_1680p_00004.cbf,531,559,285,325,28,40,1120
cr1_1680p_00005.cbf,530,558,284,322,28,38,1064
cr1_1680p_00006.cbf,530,559,284,323,29,39,1131
cr1_1680p_00007.cbf,530,559,284,324,29,40,1160
cr1_1680p_00008.cbf,531,559,285,324,28,39,1092
cr1_1681p_00001.cbf,531,559,285,324,28,39,1092
cr1_1681p_00002.cbf,531,559,286,325,28,39,1092
cr1_1681p_00003.cbf,531,559,287,325,28,38,1064
cr1_1681p_00004.cbf,530,559,285,325,29,40,1160
cr1_1681p_00005.cbf,530,558,284,323,28,39,1092
cr1_1681p_00006.cbf,531,559,284,323,28,39,1092
cr1_1681p_00007.cbf,531,559,284,324,28,40,1120
cr1_1681p_00008.cbf,531,559,284,324,28,40,1120
cr1_1682p_00001.cbf,531,559,285,324,28,39,1092
cr1_1682p_00002.cbf,531,559,286,325,28,39,1092
cr1_1682p_00003.cbf,531,559,287,325,28,38,1064
cr1_1682p_00004.cbf,531,559,284,325,28,41,1148
cr1_1682p_00005.cbf,531,558,284,322,27,38,1026
cr1_1682p_00006.cbf,531,559,284,323,28,39,1092
cr1_1682p_00007.cbf,531,559,284,324,28,40,1120
cr1_1682p_00008.cbf,531,559,284,324,28,40,1120
cr1_1683p_00001.cbf,531,559,285,324,28,39,1092
cr1_1683p_00002.cbf,531,559,286,325,28,39,1092
cr1_1683p_00003.cbf,531,559,287,325,28,38,1064
cr1_1683p_00004.cbf,531,559,284,325,28,41,1148
cr1_1683p_00005.cbf,531,558,284,322,27,38,1026
cr1_1683p_00006.cbf,531,559,284,324,28,40,1120
cr1_1683p_00007.cbf,531,559,284,324,28,40,1120
cr1_1683p_00008.cbf,531,559,284,324,28,40,1120
cr1_1684p_00001.cbf,531,559,284,324,28,40,1120
cr1_1684p_00002.cbf,531,559,286,325,28,39,1092
cr1_1684p_00003.cbf,531,559,287,325,28,38,1064
cr1_1684p_00004.cbf,530,559,285,325,29,40,1160
cr1_1684p_00005.cbf,530,558,283,322,28,39,1092
cr1_1684p_00006.cbf,531,559,283,323,28,40,1120
cr1_1684p_00007.cbf,531,559,284,324,28,40,1120
cr1_1684p_00008.cbf,531,559,284,324,28,40,1120
cr1_1685p_00001.cbf,531,559,284,324,28,40,1120
cr1_1685p_00002.cbf,531,559,286,325,28,39,1092
cr1_1685p_00003.cbf,531,559,287,325,28,38,1064
cr1_1685p_00004.cbf,531,559,284,324,28,40,1120
cr1_1685p_00005.cbf,531,558,283,322,27,39,1053
cr1_1685p_00006.cbf,531,559,283,323,28,40,1120
cr1_1685p_00007.cbf,531,559,284,324,28,40,1120
cr1_1685p_00008.cbf,531,559,284,324,28,40,1120
cr1_1686p_00001.cbf,531,559,284,324,28,40,1120
cr1_1686p_00002.cbf,531,559,286,325,28,39,1092
cr1_1686p_00003.cbf,531,559,287,325,28,38,1064
cr1_1686p_00004.cbf,531,559,284,324,28,40,1120
cr1_1686p_00005.cbf,531,558,284,322,27,38,1026
cr1_1686p_00006.cbf,530,559,283,323,29,40,1160
cr1_1686p_00007.cbf,531,559,284,324,28,40,1120
cr1_1686p_00008.cbf,531,559,284,324,28,40,1120
cr1_1687p_00001.cbf,531,559,285,324,28,39,1092
cr1_1687p_00002.cbf,531,559,286,325,28,39,1092
cr1_1687p_00003.cbf,531,559,286,325,28,39,1092
cr1_1687p_00004.cbf,531,559,285,325,28,40,1120
cr1_1687p_00005.cbf,530,558,284,322,28,38,1064
cr1_1687p_00006.cbf,531,558,283,323,27,40,1080
cr1_1687p_00007.cbf,531,559,284,324,28,40,1120
cr1_1687p_00008.cbf,531,559,284,324,28,40,1120
cr1_1688p_00001.cbf,531,559,285,324,28,39,1092
cr1_1688p_00002.cbf,531,559,285,325,28,40,1120
cr1_1688p_00003.cbf,531,558,286,325,27,39,1053
cr1_1688p_00004.cbf,531,559,285,324,28,39,1092
cr1_1688p_00005.cbf,531,558,284,322,27,38,1026
cr1_1688p_00006.cbf,531,559,284,323,28,39,1092
cr1_1688p_00007.cbf,531,559,284,324,28,40,1120
cr1_1688p_00008.cbf,531,559,284,324,28,40,1120
cr1_1689p_00001.cbf,531,559,285,324,28,39,1092
cr1_1689p_00002.cbf,531,559,286,325,28,39,1092
cr1_1689p_00003.cbf,531,558,286,325,27,39,1053
cr1_1689p_00004.cbf,531,559,285,325,28,40,1120
cr1_1689p_00005.cbf,531,558,284,322,27,38,1026
cr1_1689p_00006.cbf,531,559,283,323,28,40,1120
cr1_1689p_00007.cbf,531,559,284,324,28,40,1120
cr1_1689p_00008.cbf,531,559,284,324,28,40,1120
cr1_1690p_00001.cbf,531,559,285,324,28,39,1092
cr1_1690p_00002.cbf,531,559,286,325,28,39,1092
cr1_1690p_00003.cbf,531,558,287,325,27,38,1026
cr1_1690p_00004.cbf,531,559,285,325,28,40,1120
cr1_1690p_00005.cbf,531,558,284,323,27,39,1053
cr1_1690p_00006.cbf,531,559,284,324,28,40,1120
cr1_1690p_00007.cbf,531,558,284,324,27,40,1080
cr1_1690p_00008.cbf,531,559,284,324,28,40,1120
cr1_1691p_00001.cbf,531,559,285,324,28,39,1092
cr1_1691p_00002.cbf,531,559,286,325,28,39,1092
cr1_1691p_00003.cbf,531,558,286,325,27,39,1053
cr1_1691p_00004.cbf,531,559,285,325,28,40,1120
cr1_1691p_00005.cbf,530,558,284,322,28,38,1064
cr1_1691p_00006.cbf,531,558,284,323,27,39,1053
cr1_1691p_00007.cbf,531,558,284,324,27,40,1080
cr1_1691p_00008.cbf,531,559,284,324,28,40,1120
cr1_1692p_00001.cbf,531,559,285,324,28,39,1092
cr1_1692p_00002.cbf,531,559,286,325,28,39,1092
cr1_1692p_00003.cbf,530,558,286,325,28,39,1092
cr1_1692p_00004.cbf,530,559,285,325,29,40,1160
cr1_1692p_00005.cbf,531,558,283,322,27,39,1053
cr1_1692p_00006.cbf,531,559,283,324,28,41,1148
cr1_1692p_00007.cbf,531,558,284,324,27,40,1080
cr1_1692p_00008.cbf,531,559,284,324,28,40,1120
cr1_1693p_00001.cbf,531,559,285,324,28,39,1092
cr1_1693p_00002.cbf,531,559,286,325,28,39,1092
cr1_1693p_00003.cbf,531,558,287,325,27,38,1026
cr1_1693p_00004.cbf,531,559,285,325,28,40,1120
cr1_1693p_00005.cbf,531,558,284,322,27,38,1026
cr1_1693p_00006.cbf,531,558,283,323,27,40,1080
cr1_1693p_00007.cbf,531,558,284,324,27,40,1080
cr1_1693p_00008.cbf,531,559,284,324,28,40,1120
cr1_1694p_00001.cbf,531,559,285,324,28,39,1092
cr1_1694p_00002.cbf,531,559,286,325,28,39,1092
cr1_1694p_00003.cbf,531,558,286,325,27,39,1053
cr1_1694p_00004.cbf,531,559,285,324,28,39,1092
cr1_1694p_00005.cbf,531,558,284,325,27,41,1107
cr1_1694p_00006.cbf,531,558,284,323,27,39,1053
cr1_1694p_00007.cbf,531,559,285,324,28,39,1092
cr1_1694p_00008.cbf,531,559,285,324,28,39,1092
cr1_1695p_00001.cbf,531,559,285,324,28,39,1092
cr1_1695p_00002.cbf,531,559,286,325,28,39,1092
cr1_1695p_00003.cbf,531,558,286,325,27,39,1053
cr1_1695p_00004.cbf,531,558,286,324,27,38,1026
cr1_1695p_00005.cbf,531,558,284,324,27,40,1080
cr1_1695p_00006.cbf,531,558,284,323,27,39,1053
cr1_1695p_00007.cbf,531,559,285,324,28,39,1092
cr1_1695p_00008.cbf,531,559,284,324,28,40,1120
cr1_1696p_00001.cbf,531,559,285,324,28,39,1092
cr1_1696p_00002.cbf,531,559,286,325,28,39,1092
cr1_1696p_00003.cbf,531,558,286,325,27,39,1053
cr1_1696p_00004.cbf,531,558,286,324,27,38,1026
cr1_1696p_00005.cbf,531,558,284,322,27,38,1026
cr1_1696p_00006.cbf,531,558,283,323,27,40,1080
cr1_1696p_00007.cbf,531,559,285,324,28,39,1092
cr1_1696p_00008.cbf,531,559,285,325,28,40,1120
cr1_1697p_00001.cbf,531,559,285,324,28,39,1092
cr1_1697p_00002.cbf,531,559,286,325,28,39,1092
cr1_1697p_00003.cbf,531,558,286,325,27,39,1053
cr1_1697p_00004.cbf,531,558,286,324,27,38,1026
cr1_1697p_00005.cbf,530,558,285,324,28,39,1092
cr1_1697p_00006.cbf,531,558,284,323,27,39,1053
cr1_1697p_00007.cbf,531,558,285,325,27,40,1080
cr1_1697p_00008.cbf,532,559,285,325,27,40,1080
cr1_1698p_00001.cbf,531,559,285,325,28,40,1120
cr1_1698p_00002.cbf,531,559,286,325,28,39,1092
cr1_1698p_00003.cbf,531,559,286,325,28,39,1092
cr1_1698p_00004.cbf,530,559,285,325,29,40,1160
cr1_1698p_00005.cbf,531,559,284,322,28,38,1064
cr1_1698p_00006.cbf,531,559,283,323,28,40,1120
cr1_1698p_00007.cbf,531,559,284,324,28,40,1120
cr1_1698p_00008.cbf,531,559,284,324,28,40,1120
cr1_1699p_00001.cbf,531,559,285,324,28,39,1092
cr1_1699p_00002.cbf,531,559,285,325,28,40,1120
cr1_1699p_00003.cbf,530,559,286,325,29,39,1131
cr1_1699p_00004.cbf,531,559,285,324,28,39,1092
cr1_1699p_00005.cbf,531,559,284,323,28,39,1092
cr1_1699p_00006.cbf,531,559,284,325,28,41,1148
cr1_1699p_00007.cbf,531,559,284,325,28,41,1148
cr1_1699p_00008.cbf,531,559,285,325,28,40,1120
cr1_1700p_00001.cbf,531,559,285,325,28,40,1120
cr1_1700p_00002.cbf,531,559,285,326,28,41,1148
cr1_1700p_00003.cbf,530,559,286,325,29,39,1131
cr1_1700p_00004.cbf,531,559,286,325,28,39,1092
cr1_1700p_00005.cbf,531,558,284,325,27,41,1107
cr1_1700p_00006.cbf,531,559,284,323,28,39,1092
cr1_1700p_00007.cbf,531,559,284,324,28,40,1120
cr1_1700p_00008.cbf,531,559,285,324,28,39,1092
cr1_1701p_00001.cbf,531,559,285,325,28,40,1120
cr1_1701p_00002.cbf,531,559,286,325,28,39,1092
cr1_1701p_00003.cbf,531,559,286,325,28,39,1092
cr1_1701p_00004.cbf,531,559,286,324,28,38,1064
cr1_1701p_00005.cbf,531,558,285,324,27,39,1053
cr1_1701p_00006.cbf,530,558,284,325,28,41,1148
cr1_1701p_00007.cbf,531,559,284,325,28,41,1148
cr1_1701p_00008.cbf,531,559,285,325,28,40,1120
cr1_1702p_00001.cbf,531,559,285,325,28,40,1120
cr1_1702p_00002.cbf,531,559,285,325,28,40,1120
cr1_1702p_00003.cbf,531,559,286,326,28,40,1120
cr1_1702p_00004.cbf,531,559,286,324,28,38,1064
cr1_1702p_00005.cbf,530,558,285,324,28,39,1092
cr1_1702p_00006.cbf,531,559,284,324,28,40,1120
cr1_1702p_00007.cbf,531,559,285,325,28,40,1120
cr1_1702p_00008.cbf,531,559,284,325,28,41,1148
cr1_1703p_00001.cbf,531,559,285,325,28,40,1120
cr1_1703p_00002.cbf,531,559,286,326,28,40,1120
cr1_1703p_00003.cbf,530,559,286,326,29,40,1160
cr1_1703p_00004.cbf,531,559,286,325,28,39,1092
cr1_1703p_00005.cbf,531,558,284,325,27,41,1107
cr1_1703p_00006.cbf,531,559,284,324,28,40,1120
cr1_1703p_00007.cbf,531,559,285,325,28,40,1120
cr1_1703p_00008.cbf,531,559,285,325,28,40,1120
cr1_1704p_00001.cbf,531,559,285,325,28,40,1120
cr1_1704p_00002.cbf,531,559,286,326,28,40,1120
cr1_1704p_00003.cbf,531,559,286,326,28,40,1120
cr1_1704p_00004.cbf,530,558,286,325,28,39,1092
cr1_1704p_00005.cbf,531,558,285,324,27,39,1053
cr1_1704p_00006.cbf,531,558,284,325,27,41,1107
cr1_1704p_00007.cbf,531,559,284,324,28,40,1120
cr1_1704p_00008.cbf,531,559,284,325,28,41,1148
cr1_1705p_00001.cbf,530,559,285,325,29,40,1160
cr1_1705p_00002.cbf,531,559,286,325,28,39,1092
cr1_1705p_00003.cbf,531,559,286,325,28,39,1092
cr1_1705p_00004.cbf,531,558,286,324,27,38,1026
cr1_1705p_00005.cbf,531,558,285,324,27,39,1053
cr1_1705p_00006.cbf,531,558,284,325,27,41,1107
cr1_1705p_00007.cbf,531,559,285,324,28,39,1092
cr1_1705p_00008.cbf,531,559,284,325,28,41,1148
cr1_1706p_00001.cbf,531,559,285,325,28,40,1120
cr1_1706p_00002.cbf,531,559,286,326,28,40,1120
cr1_1706p_00003.cbf,531,559,286,325,28,39,1092
cr1_1706p_00004.cbf,531,559,286,324,28,38,1064
cr1_1706p_00005.cbf,531,558,286,324,27,38,1026
cr1_1706p_00006.cbf,531,558,284,322,27,38,1026
cr1_1706p_00007.cbf,531,559,284,324,28,40,1120
cr1_1706p_00008.cbf,531,559,284,325,28,41,1148
cr1_1707p_00001.cbf,531,559,285,325,28,40,1120
cr1_1707p_00002.cbf,531,559,286,325,28,39,1092
cr1_1707p_00003.cbf,531,559,286,325,28,39,1092
cr1_1707p_00004.cbf,531,559,286,324,28,38,1064
cr1_1707p_00005.cbf,531,558,284,322,27,38,1026
cr1_1707p_00006.cbf,531,558,284,324,27,40,1080
cr1_1707p_00007.cbf,531,559,285,324,28,39,1092
cr1_1707p_00008.cbf,531,559,285,325,28,40,1120
cr1_1708p_00001.cbf,531,559,285,325,28,40,1120
cr1_1708p_00002.cbf,531,559,286,325,28,39,1092
cr1_1708p_00003.cbf,531,559,286,325,28,39,1092
cr1_1708p_00004.cbf,530,558,286,324,28,38,1064
cr1_1708p_00005.cbf,530,558,284,325,28,41,1148
cr1_1708p_00006.cbf,531,558,284,323,27,39,1053
cr1_1708p_00007.cbf,531,559,284,324,28,40,1120
cr1_1708p_00008.cbf,531,559,284,324,28,40,1120
cr1_1709p_00001.cbf,531,559,285,325,28,40,1120
cr1_1709p_00002.cbf,531,559,286,325,28,39,1092
cr1_1709p_00003.cbf,531,559,286,325,28,39,1092
cr1_1709p_00004.cbf,531,558,285,324,27,39,1053
cr1_1709p_00005.cbf,531,558,284,322,27,38,1026
cr1_1709p_00006.cbf,531,558,284,324,27,40,1080
cr1_1709p_00007.cbf,531,559,285,324,28,39,1092
cr1_1709p_00008.cbf,531,559,285,324,28,39,1092
cr1_1710p_00001.cbf,531,559,285,325,28,40,1120
cr1_1710p_00002.cbf,531,559,286,325,28,39,1092
cr1_1710p_00003.cbf,530,559,286,325,29,39,1131
cr1_1710p_00004.cbf,531,558,286,324,27,38,1026
cr1_1710p_00005.cbf,531,558,285,324,27,39,1053
cr1_1710p_00006.cbf,531,558,284,325,27,41,1107
cr1_1710p_00007.cbf,530,559,285,325,29,40,1160
cr1_1710p_00008.cbf,531,559,286,325,28,39,1092
cr1_1711p_00001.cbf,531,559,286,326,28,40,1120
cr1_1711p_00002.cbf,531,559,286,326,28,40,1120
cr1_1711p_00003.cbf,530,559,287,326,29,39,1131
cr1_1711p_00004.cbf,531,558,286,324,27,38,1026
cr1_1711p_00005.cbf,531,558,285,323,27,38,1026
cr1_1711p_00006.cbf,531,558,285,324,27,39,1053
cr1_1711p_00007.cbf,531,559,286,325,28,39,1092
cr1_1711p_00008.cbf,531,559,286,325,28,39,1092
cr1_1712p_00001.cbf,531,559,287,325,28,38,1064
cr1_1712p_00002.cbf,531,559,287,325,28,38,1064
cr1_1712p_00003.cbf,531,559,287,325,28,38,1064
cr1_1712p_00004.cbf,531,558,286,324,27,38,1026
cr1_1712p_00005.cbf,531,558,285,324,27,39,1053
cr1_1712p_00006.cbf,531,558,284,323,27,39,1053
cr1_1712p_00007.cbf,531,558,285,324,27,39,1053
cr1_1712p_00008.cbf,531,559,285,325,28,40,1120
cr1_1713p_00001.cbf,531,559,285,325,28,40,1120
cr1_1713p_00002.cbf,531,559,286,325,28,39,1092
cr1_1713p_00003.cbf,531,559,286,325,28,39,1092
cr1_1713p_00004.cbf,531,558,286,324,27,38,1026
cr1_1713p_00005.cbf,530,558,285,324,28,39,1092
cr1_1713p_00006.cbf,531,558,284,323,27,39,1053
cr1_1713p_00007.cbf,531,559,284,324,28,40,1120
cr1_1713p_00008.cbf,531,559,285,325,28,40,1120
cr1_1714p_00001.cbf,531,559,285,325,28,40,1120
cr1_1714p_00002.cbf,531,559,286,325,28,39,1092
cr1_1714p_00003.cbf,531,559,286,325,28,39,1092
cr1_1714p_00004.cbf,531,558,286,324,27,38,1026
cr1_1714p_00005.cbf,531,558,285,324,27,39,1053
cr1_1714p_00006.cbf,531,558,284,323,27,39,1053
cr1_1714p_00007.cbf,531,559,284,324,28,40,1120
cr1_1714p_00008.cbf,531,559,285,325,28,40,1120
cr1_1715p_00001.cbf,531,559,286,325,28,39,1092
cr1_1715p_00002.cbf,531,559,286,325,28,39,1092
cr1_1715p_00003.cbf,531,558,286,325,27,39,1053
cr1_1715p_00004.cbf,531,559,286,324,28,38,1064
cr1_1715p_00005.cbf,531,558,285,324,27,39,1053
cr1_1715p_00006.cbf,531,558,284,323,27,39,1053
cr1_1715p_00007.cbf,531,559,284,324,28,40,1120
cr1_1715p_00008.cbf,531,559,285,324,28,39,1092
cr1_1716p_00001.cbf,531,559,286,325,28,39,1092
cr1_1716p_00002.cbf,531,559,286,325,28,39,1092
cr1_1716p_00003.cbf,531,558,286,325,27,39,1053
cr1_1716p_00004.cbf,531,558,286,324,27,38,1026
cr1_1716p_00005.cbf,531,558,285,323,27,38,1026
cr1_1716p_00006.cbf,531,558,284,324,27,40,1080
cr1_1716p_00007.cbf,531,558,285,325,27,40,1080
cr1_1716p_00008.cbf,531,559,285,325,28,40,1120
cr1_1717p_00001.cbf,531,559,285,325,28,40,1120
cr1_1717p_00002.cbf,531,559,286,325,28,39,1092
cr1_1717p_00003.cbf,531,558,287,326,27,39,1053
cr1_1717p_00004.cbf,531,558,286,324,27,38,1026
cr1_1717p_00005.cbf,531,558,285,324,27,39,1053
cr1_1717p_00006.cbf,531,558,285,325,27,40,1080
cr1_1717p_00007.cbf,531,558,285,325,27,40,1080
cr1_1717p_00008.cbf,531,559,285,325,28,40,1120
cr1_1718p_00001.cbf,531,559,286,326,28,40,1120
cr1_1718p_00002.cbf,531,559,286,326,28,40,1120
cr1_1718p_00003.cbf,530,558,286,325,28,39,1092
cr1_1718p_00004.cbf,530,558,286,324,28,38,1064
cr1_1718p_00005.cbf,530,558,285,325,28,40,1120
cr1_1718p_00006.cbf,531,558,284,323,27,39,1053
cr1_1718p_00007.cbf,531,558,285,324,27,39,1053
cr1_1718p_00008.cbf,531,559,285,325,28,40,1120
cr1_1719p_00001.cbf,531,559,285,325,28,40,1120
cr1_1719p_00002.cbf,531,559,286,325,28,39,1092
cr1_1719p_00003.cbf,531,558,287,325,27,38,1026
cr1_1719p_00004.cbf,531,558,286,324,27,38,1026
cr1_1719p_00005.cbf,531,558,285,324,27,39,1053
cr1_1719p_00006.cbf,531,558,284,324,27,40,1080
cr1_1719p_00007.cbf,531,558,285,324,27,39,1053
cr1_1719p_00008.cbf,531,559,285,324,28,39,1092
cr1_1720p_00001.cbf,531,559,285,325,28,40,1120
cr1_1720p_00002.cbf,531,559,286,325,28,39,1092
cr1_1720p_00003.cbf,531,558,286,325,27,39,1053
cr1_1720p_00004.cbf,531,558,286,324,27,38,1026
cr1_1720p_00005.cbf,531,558,284,324,27,40,1080
cr1_1720p_00006.cbf,530,558,284,323,28,39,1092
cr1_1720p_00007.cbf,531,558,285,324,27,39,1053
cr1_1720p_00008.cbf,531,559,285,324,28,39,1092
