,filename,y_min,y_max,x_min,x_max,height,width,size
7777,cr1_0973p_00002.cbf,484,600,242,367,116,125,14500
7778,cr1_0973p_00003.cbf,473,612,231,377,139,146,20294
7779,cr1_0973p_00004.cbf,485,598,239,370,113,131,14803
7780,cr1_0973p_00005.cbf,485,595,240,369,110,129,14190
7781,cr1_0973p_00006.cbf,484,597,239,369,113,130,14690
7782,cr1_0973p_00007.cbf,484,597,239,368,113,129,14577
7783,cr1_0973p_00008.cbf,473,609,230,375,136,145,19720
7784,cr1_0974p_00001.cbf,476,607,231,385,131,154,20174
7785,cr1_0974p_00002.cbf,481,598,241,368,117,127,14859
7786,cr1_0974p_00003.cbf,475,609,235,384,134,149,19966
7787,cr1_0974p_00004.cbf,473,606,231,380,133,149,19817
7788,cr1_0974p_00005.cbf,486,597,239,370,111,131,14541
7789,cr1_0974p_00006.cbf,483,597,239,369,114,130,14820
7790,cr1_0974p_00007.cbf,481,599,240,370,118,130,15340
7791,cr1_0974p_00008.cbf,484,600,238,369,116,131,15196
7792,cr1_0975p_00001.cbf,483,604,238,370,121,132,15972
7793,cr1_0975p_00002.cbf,473,612,232,380,139,148,20572
7794,cr1_0975p_00003.cbf,482,603,240,370,121,130,15730
7795,cr1_0975p_00004.cbf,483,598,238,371,115,133,15295
7796,cr1_0975p_00005.cbf,482,600,239,373,118,134,15812
7797,cr1_0975p_00006.cbf,481,598,237,370,117,133,15561
7798,cr1_0975p_00007.cbf,483,598,238,370,115,132,15180
7799,cr1_0975p_00008.cbf,481,601,236,370,120,134,16080
7800,cr1_0976p_00001.cbf,479,602,239,370,123,131,16113
7801,cr1_0976p_00002.cbf,483,600,239,371,117,132,15444
7802,cr1_0976p_00003.cbf,482,600,239,370,118,131,15458
7803,cr1_0976p_00004.cbf,481,600,239,372,119,133,15827
7804,cr1_0976p_00005.cbf,481,598,239,372,117,133,15561
7805,cr1_0976p_00006.cbf,481,600,239,373,119,134,15946
7806,cr1_0976p_00007.cbf,482,600,239,370,118,131,15458
7807,cr1_0976p_00008.cbf,483,602,237,368,119,131,15589
7808,cr1_0977p_00001.cbf,481,600,239,369,119,130,15470
7809,cr1_0977p_00002.cbf,482,598,239,371,116,132,15312
7810,cr1_0977p_00003.cbf,483,600,240,369,117,129,15093
7811,cr1_0977p_00004.cbf,482,602,239,372,120,133,15960
7812,cr1_0977p_00005.cbf,483,597,236,370,114,134,15276
7813,cr1_0977p_00006.cbf,483,600,240,370,117,130,15210
7814,cr1_0977p_00007.cbf,484,599,238,371,115,133,15295
7815,cr1_0977p_00008.cbf,482,600,239,369,118,130,15340
7816,cr1_0978p_00001.cbf,482,599,237,369,117,132,15444
7817,cr1_0978p_00002.cbf,483,598,238,371,115,133,15295
7818,cr1_0978p_00003.cbf,482,598,237,372,116,135,15660
7819,cr1_0978p_00004.cbf,482,602,239,369,120,130,15600
7820,cr1_0978p_00005.cbf,482,600,236,371,118,135,15930
7821,cr1_0978p_00006.cbf,484,604,239,368,120,129,15480
7822,cr1_0978p_00007.cbf,484,599,239,370,115,131,15065
7823,cr1_0978p_00008.cbf,483,599,239,368,116,129,14964
7824,cr1_0979p_00001.cbf,485,599,238,369,114,131,14934
7825,cr1_0979p_00002.cbf,483,597,238,371,114,133,15162
7826,cr1_0979p_00003.cbf,481,601,239,372,120,133,15960
7827,cr1_0979p_00004.cbf,484,601,240,370,117,130,15210
7828,cr1_0979p_00005.cbf,481,599,239,373,118,134,15812
7829,cr1_0979p_00006.cbf,485,600,237,369,115,132,15180
7830,cr1_0979p_00007.cbf,480,598,238,370,118,132,15576
7831,cr1_0979p_00008.cbf,481,600,238,370,119,132,15708
7832,cr1_0980p_00001.cbf,481,602,238,369,121,131,15851
7833,cr1_0980p_00002.cbf,481,601,239,370,120,131,15720
7834,cr1_0980p_00003.cbf,483,601,240,369,118,129,15222
7835,cr1_0980p_00004.cbf,483,600,238,372,117,134,15678
7836,cr1_0980p_00005.cbf,482,597,239,369,115,130,14950
7837,cr1_0980p_00006.cbf,479,600,236,372,121,136,16456
7838,cr1_0980p_00007.cbf,483,600,238,368,117,130,15210
7839,cr1_0980p_00008.cbf,484,603,236,370,119,134,15946
7840,cr1_0981p_00001.cbf,483,598,237,371,115,134,15410
7841,cr1_0981p_00002.cbf,481,600,238,371,119,133,15827
7842,cr1_0981p_00003.cbf,482,599,238,369,117,131,15327
7843,cr1_0981p_00004.cbf,481,598,240,370,117,130,15210
7844,cr1_0981p_00005.cbf,484,597,240,369,113,129,14577
7845,cr1_0981p_00006.cbf,484,598,239,370,114,131,14934
7846,cr1_0981p_00007.cbf,483,600,237,369,117,132,15444
7847,cr1_0981p_00008.cbf,482,599,238,369,117,131,15327
7848,cr1_0982p_00001.cbf,482,600,238,369,118,131,15458
7849,cr1_0982p_00002.cbf,481,600,239,371,119,132,15708
7850,cr1_0982p_00003.cbf,484,599,239,368,115,129,14835
7851,cr1_0982p_00004.cbf,483,600,239,372,117,133,15561
7852,cr1_0982p_00005.cbf,483,599,239,370,116,131,15196
7853,cr1_0982p_00006.cbf,482,599,240,370,117,130,15210
7854,cr1_0982p_00007.cbf,485,599,237,369,114,132,15048
7855,cr1_0982p_00008.cbf,472,609,230,378,137,148,20276
7856,cr1_0983p_00001.cbf,482,600,239,369,118,130,15340
7857,cr1_0983p_00002.cbf,484,602,238,371,118,133,15694
7858,cr1_0983p_00003.cbf,472,611,233,379,139,146,20294
7859,cr1_0983p_00004.cbf,482,599,240,371,117,131,15327
7860,cr1_0983p_00005.cbf,483,599,239,371,116,132,15312
7861,cr1_0983p_00006.cbf,481,596,240,370,115,130,14950
7862,cr1_0983p_00007.cbf,481,598,239,371,117,132,15444
7863,cr1_0983p_00008.cbf,485,602,238,370,117,132,15444
7864,cr1_0984p_00001.cbf,483,602,238,370,119,132,15708
7865,cr1_0984p_00002.cbf,484,600,238,371,116,133,15428
7866,cr1_0984p_00003.cbf,481,602,239,368,121,129,15609
7867,cr1_0984p_00004.cbf,482,598,240,371,116,131,15196
7868,cr1_0984p_00005.cbf,485,600,237,370,115,133,15295
7869,cr1_0984p_00006.cbf,483,597,240,369,114,129,14706
7870,cr1_0984p_00007.cbf,484,598,238,368,114,130,14820
7871,cr1_0984p_00008.cbf,484,601,239,369,117,130,15210
7872,cr1_0985p_00001.cbf,485,599,239,369,114,130,14820
7873,cr1_0985p_00002.cbf,484,599,238,372,115,134,15410
7874,cr1_0985p_00003.cbf,484,599,238,370,115,132,15180
7875,cr1_0985p_00004.cbf,482,599,239,370,117,131,15327
7876,cr1_0985p_00005.cbf,484,596,238,369,112,131,14672
7877,cr1_0985p_00006.cbf,482,597,236,370,115,134,15410
7878,cr1_0985p_00007.cbf,483,597,236,369,114,133,15162
7879,cr1_0985p_00008.cbf,481,602,241,370,121,129,15609
7880,cr1_0986p_00001.cbf,483,599,238,370,116,132,15312
7881,cr1_0986p_00002.cbf,484,599,237,371,115,134,15410
7882,cr1_0986p_00003.cbf,480,600,239,369,120,130,15600
7883,cr1_0986p_00004.cbf,482,600,239,371,118,132,15576
7884,cr1_0986p_00005.cbf,483,599,240,370,116,130,15080
7885,cr1_0986p_00006.cbf,484,597,239,369,113,130,14690
7886,cr1_0986p_00007.cbf,484,600,239,370,116,131,15196
7887,cr1_0986p_00008.cbf,482,600,239,369,118,130,15340
7888,cr1_0987p_00001.cbf,484,602,239,370,118,131,15458
7889,cr1_0987p_00002.cbf,482,600,240,373,118,133,15694
7890,cr1_0987p_00003.cbf,482,599,240,370,117,130,15210
7891,cr1_0987p_00004.cbf,484,598,238,370,114,132,15048
7892,cr1_0987p_00005.cbf,471,606,230,381,135,151,20385
7893,cr1_0987p_00006.cbf,483,598,240,369,115,129,14835
7894,cr1_0987p_00007.cbf,484,600,239,370,116,131,15196
7895,cr1_0987p_00008.cbf,483,599,238,369,116,131,15196
7896,cr1_0988p_00001.cbf,484,599,240,372,115,132,15180
7897,cr1_0988p_00002.cbf,482,598,237,369,116,132,15312
7898,cr1_0988p_00003.cbf,481,600,240,372,119,132,15708
7899,cr1_0988p_00004.cbf,481,598,239,369,117,130,15210
7900,cr1_0988p_00005.cbf,483,598,239,372,115,133,15295
7901,cr1_0988p_00006.cbf,483,597,239,371,114,132,15048
7902,cr1_0988p_00007.cbf,484,599,239,368,115,129,14835
7903,cr1_0988p_00008.cbf,480,600,239,370,120,131,15720
7904,cr1_0989p_00001.cbf,482,599,239,370,117,131,15327
7905,cr1_0989p_00002.cbf,471,607,230,378,136,148,20128
7906,cr1_0989p_00003.cbf,476,609,229,380,133,151,20083
7907,cr1_0989p_00004.cbf,484,599,240,370,115,130,14950
7908,cr1_0989p_00005.cbf,481,598,239,371,117,132,15444
7909,cr1_0989p_00006.cbf,483,596,239,368,113,129,14577
7910,cr1_0989p_00007.cbf,483,599,238,370,116,132,15312
7911,cr1_0989p_00008.cbf,481,599,237,369,118,132,15576
7912,cr1_0990p_00001.cbf,483,601,238,370,118,132,15576
7913,cr1_0990p_00002.cbf,484,601,240,371,117,131,15327
7914,cr1_0990p_00003.cbf,481,601,240,370,120,130,15600
7915,cr1_0990p_00004.cbf,482,598,240,370,116,130,15080
7916,cr1_0990p_00005.cbf,483,600,239,371,117,132,15444
7917,cr1_0990p_00006.cbf,484,601,238,370,117,132,15444
7918,cr1_0990p_00007.cbf,482,598,239,370,116,131,15196
7919,cr1_0990p_00008.cbf,482,600,237,368,118,131,15458
7920,cr1_0991p_00001.cbf,483,599,239,370,116,131,15196
7921,cr1_0991p_00002.cbf,484,597,240,370,113,130,14690
7922,cr1_0991p_00003.cbf,484,598,238,369,114,131,14934
7923,cr1_0991p_00004.cbf,482,598,240,370,116,130,15080
7924,cr1_0991p_00005.cbf,483,599,239,371,116,132,15312
7925,cr1_0991p_00006.cbf,483,598,241,370,115,129,14835
7926,cr1_0991p_00007.cbf,484,598,238,368,114,130,14820
7927,cr1_0991p_00008.cbf,481,601,241,369,120,128,15360
7928,cr1_0992p_00001.cbf,471,611,232,378,140,146,20440
7929,cr1_0992p_00002.cbf,481,599,240,370,118,130,15340
7930,cr1_0992p_00003.cbf,483,598,238,371,115,133,15295
7931,cr1_0992p_00004.cbf,483,599,239,369,116,130,15080
7932,cr1_0992p_00005.cbf,481,600,237,370,119,133,15827
7933,cr1_0992p_00006.cbf,484,597,239,371,113,132,14916
7934,cr1_0992p_00007.cbf,484,602,240,370,118,130,15340
7935,cr1_0992p_00008.cbf,484,599,238,368,115,130,14950
7936,cr1_0993p_00001.cbf,484,599,239,369,115,130,14950
7937,cr1_0993p_00002.cbf,484,600,241,369,116,128,14848
7938,cr1_0993p_00003.cbf,484,599,240,369,115,129,14835
7939,cr1_0993p_00004.cbf,471,607,227,377,136,150,20400
7940,cr1_0993p_00005.cbf,483,597,238,372,114,134,15276
7941,cr1_0993p_00006.cbf,482,598,239,370,116,131,15196
7942,cr1_0993p_00007.cbf,483,599,239,371,116,132,15312
7943,cr1_0993p_00008.cbf,483,601,240,371,118,131,15458
7944,cr1_0994p_00001.cbf,483,600,238,369,117,131,15327
7945,cr1_0994p_00002.cbf,482,600,240,369,118,129,15222
7946,cr1_0994p_00003.cbf,474,609,229,381,135,152,20520
7947,cr1_0994p_00004.cbf,484,596,237,371,112,134,15008
7948,cr1_0994p_00005.cbf,482,600,240,369,118,129,15222
7949,cr1_0994p_00006.cbf,484,600,240,372,116,132,15312
7950,cr1_0994p_00007.cbf,484,599,239,367,115,128,14720
7951,cr1_0994p_00008.cbf,475,608,231,380,133,149,19817
7952,cr1_0995p_00001.cbf,484,599,239,370,115,131,15065
7953,cr1_0995p_00002.cbf,482,601,238,368,119,130,15470
7954,cr1_0995p_00003.cbf,477,608,231,380,131,149,19519
7955,cr1_0995p_00004.cbf,486,600,239,372,114,133,15162
7956,cr1_0995p_00005.cbf,474,610,229,379,136,150,20400
7957,cr1_0995p_00006.cbf,483,599,239,370,116,131,15196
7958,cr1_0995p_00007.cbf,483,598,240,368,115,128,14720
7959,cr1_0995p_00008.cbf,484,602,240,369,118,129,15222
7960,cr1_0996p_00001.cbf,484,601,238,368,117,130,15210
7961,cr1_0996p_00002.cbf,482,600,240,368,118,128,15104
7962,cr1_0996p_00003.cbf,473,608,230,382,135,152,20520
7963,cr1_0996p_00004.cbf,482,599,240,370,117,130,15210
7964,cr1_0996p_00005.cbf,471,607,230,381,136,151,20536
7965,cr1_0996p_00006.cbf,484,598,238,368,114,130,14820
7966,cr1_0996p_00007.cbf,473,610,229,379,137,150,20550
7967,cr1_0996p_00008.cbf,471,611,229,376,140,147,20580
7968,cr1_0997p_00001.cbf,483,599,240,370,116,130,15080
7969,cr1_0997p_00002.cbf,484,599,240,371,115,131,15065
7970,cr1_0997p_00003.cbf,482,599,241,370,117,129,15093
7971,cr1_0997p_00004.cbf,486,597,241,369,111,128,14208
7972,cr1_0997p_00005.cbf,484,597,238,371,113,133,15029
7973,cr1_0997p_00006.cbf,483,598,237,368,115,131,15065
7974,cr1_0997p_00007.cbf,487,597,239,369,110,130,14300
7975,cr1_0997p_00008.cbf,474,611,233,380,137,147,20139
7976,cr1_0998p_00001.cbf,483,601,240,371,118,131,15458
7977,cr1_0998p_00002.cbf,474,610,231,376,136,145,19720
7978,cr1_0998p_00003.cbf,483,598,241,371,115,130,14950
7979,cr1_0998p_00004.cbf,484,597,238,369,113,131,14803
7980,cr1_0998p_00005.cbf,475,612,231,376,137,145,19865
7981,cr1_0998p_00006.cbf,482,600,239,368,118,129,15222
7982,cr1_0998p_00007.cbf,482,598,240,370,116,130,15080
7983,cr1_0998p_00008.cbf,483,599,240,369,116,129,14964
7984,cr1_0999p_00001.cbf,484,597,240,369,113,129,14577
7985,cr1_0999p_00002.cbf,484,600,242,368,116,126,14616
7986,cr1_0999p_00003.cbf,484,599,239,368,115,129,14835
7987,cr1_0999p_00004.cbf,471,609,231,379,138,148,20424
7988,cr1_0999p_00005.cbf,473,609,231,380,136,149,20264
7989,cr1_0999p_00006.cbf,473,607,230,382,134,152,20368
7990,cr1_0999p_00007.cbf,482,599,239,370,117,131,15327
7991,cr1_0999p_00008.cbf,475,610,229,375,135,146,19710
7992,cr1_1000p_00001.cbf,475,607,230,384,132,154,20328
7993,cr1_1000p_00002.cbf,482,599,239,368,117,129,15093
7994,cr1_1000p_00003.cbf,474,611,231,379,137,148,20276
7995,cr1_1000p_00004.cbf,483,599,238,369,116,131,15196
7996,cr1_1000p_00005.cbf,483,597,240,369,114,129,14706
7997,cr1_1000p_00006.cbf,475,609,229,382,134,153,20502
7998,cr1_1000p_00007.cbf,486,599,240,372,113,132,14916
7999,cr1_1000p_00008.cbf,484,597,240,370,113,130,14690
8000,cr1_1001p_00001.cbf,482,600,241,369,118,128,15104
8001,cr1_1001p_00002.cbf,483,598,240,371,115,131,15065
8002,cr1_1001p_00003.cbf,482,596,240,369,114,129,14706
8003,cr1_1001p_00004.cbf,486,599,240,370,113,130,14690
8004,cr1_1001p_00005.cbf,486,596,240,370,110,130,14300
8005,cr1_1001p_00006.cbf,484,600,239,368,116,129,14964
8006,cr1_1001p_00007.cbf,484,598,239,369,114,130,14820
8007,cr1_1001p_00008.cbf,473,610,233,381,137,148,20276
8008,cr1_1002p_00001.cbf,469,607,228,377,138,149,20562
8009,cr1_1002p_00002.cbf,483,598,238,370,115,132,15180
8010,cr1_1002p_00003.cbf,484,599,238,370,115,132,15180
8011,cr1_1002p_00004.cbf,483,598,238,368,115,130,14950
8012,cr1_1002p_00005.cbf,483,596,240,368,113,128,14464
8013,cr1_1002p_00006.cbf,484,597,239,367,113,128,14464
8014,cr1_1002p_00007.cbf,475,612,230,378,137,148,20276
8015,cr1_1002p_00008.cbf,476,614,231,378,138,147,20286
8016,cr1_1003p_00001.cbf,482,597,240,368,115,128,14720
8017,cr1_1003p_00002.cbf,473,612,232,380,139,148,20572
8018,cr1_1003p_00003.cbf,483,598,241,369,115,128,14720
8019,cr1_1003p_00004.cbf,475,606,230,377,131,147,19257
8020,cr1_1003p_00005.cbf,484,597,239,370,113,131,14803
8021,cr1_1003p_00006.cbf,475,613,232,377,138,145,20010
8022,cr1_1003p_00007.cbf,482,598,238,367,116,129,14964
8023,cr1_1003p_00008.cbf,473,606,229,379,133,150,19950
8024,cr1_1004p_00001.cbf,483,597,239,371,114,132,15048
8025,cr1_1004p_00002.cbf,475,609,233,379,134,146,19564
8026,cr1_1004p_00003.cbf,481,597,239,369,116,130,15080
8027,cr1_1004p_00004.cbf,476,607,230,385,131,155,20305
8028,cr1_1004p_00005.cbf,484,598,237,368,114,131,14934
8029,cr1_1004p_00006.cbf,468,607,230,378,139,148,20572
8030,cr1_1004p_00007.cbf,485,597,238,370,112,132,14784
8031,cr1_1004p_00008.cbf,485,599,239,369,114,130,14820
8032,cr1_1005p_00001.cbf,473,611,228,374,138,146,20148
8033,cr1_1005p_00002.cbf,485,600,241,369,115,128,14720
8034,cr1_1005p_00003.cbf,472,608,231,376,136,145,19720
8035,cr1_1005p_00004.cbf,475,606,230,380,131,150,19650
8036,cr1_1005p_00005.cbf,475,606,229,379,131,150,19650
8037,cr1_1005p_00006.cbf,484,598,240,370,114,130,14820
8038,cr1_1005p_00007.cbf,474,607,232,378,133,146,19418
8039,cr1_1005p_00008.cbf,483,601,238,369,118,131,15458
8040,cr1_1006p_00001.cbf,478,606,227,376,128,149,19072
8041,cr1_1006p_00002.cbf,473,607,232,380,134,148,19832
8042,cr1_1006p_00003.cbf,485,598,240,370,113,130,14690
8043,cr1_1006p_00004.cbf,477,605,227,378,128,151,19328
8044,cr1_1006p_00005.cbf,482,597,237,368,115,131,15065
8045,cr1_1006p_00006.cbf,483,597,241,369,114,128,14592
8046,cr1_1006p_00007.cbf,485,600,239,369,115,130,14950
8047,cr1_1006p_00008.cbf,475,611,228,378,136,150,20400
8048,cr1_1007p_00001.cbf,472,606,229,378,134,149,19966
8049,cr1_1007p_00002.cbf,475,609,234,378,134,144,19296
8050,cr1_1007p_00003.cbf,484,599,239,372,115,133,15295
8051,cr1_1007p_00004.cbf,486,597,239,369,111,130,14430
8052,cr1_1007p_00005.cbf,485,597,241,368,112,127,14224
8053,cr1_1007p_00006.cbf,483,596,241,370,113,129,14577
8054,cr1_1007p_00007.cbf,483,597,241,369,114,128,14592
8055,cr1_1007p_00008.cbf,482,598,240,371,116,131,15196
8056,cr1_1008p_00001.cbf,484,600,239,371,116,132,15312
8057,cr1_1008p_00002.cbf,471,607,230,380,136,150,20400
8058,cr1_1008p_00003.cbf,481,598,238,369,117,131,15327
8059,cr1_1008p_00004.cbf,482,598,240,373,116,133,15428
8060,cr1_1008p_00005.cbf,482,597,237,374,115,137,15755
8061,cr1_1008p_00006.cbf,485,599,237,371,114,134,15276
8062,cr1_1008p_00007.cbf,481,600,240,371,119,131,15589
8063,cr1_1008p_00008.cbf,482,600,238,372,118,134,15812
8064,cr1_1009p_00001.cbf,481,603,239,370,122,131,15982
8065,cr1_1009p_00002.cbf,484,599,240,369,115,129,14835
8066,cr1_1009p_00003.cbf,482,598,239,373,116,134,15544
8067,cr1_1009p_00004.cbf,483,601,239,371,118,132,15576
8068,cr1_1009p_00005.cbf,483,597,237,370,114,133,15162
8069,cr1_1009p_00006.cbf,482,599,237,370,117,133,15561
8070,cr1_1009p_00007.cbf,485,601,238,369,116,131,15196
8071,cr1_1009p_00008.cbf,480,598,239,370,118,131,15458
8072,cr1_1010p_00001.cbf,482,600,238,368,118,130,15340
8073,cr1_1010p_00002.cbf,475,609,232,383,134,151,20234
8074,cr1_1010p_00003.cbf,482,601,239,371,119,132,15708
8075,cr1_1010p_00004.cbf,483,599,238,372,116,134,15544
8076,cr1_1010p_00005.cbf,482,598,238,370,116,132,15312
8077,cr1_1010p_00006.cbf,484,599,237,371,115,134,15410
8078,cr1_1010p_00007.cbf,481,599,236,370,118,134,15812
8079,cr1_1010p_00008.cbf,482,599,237,369,117,132,15444
8080,cr1_1011p_00001.cbf,481,597,239,370,116,131,15196
8081,cr1_1011p_00002.cbf,480,601,239,370,121,131,15851
8082,cr1_1011p_00003.cbf,484,597,238,370,113,132,14916
8083,cr1_1011p_00004.cbf,482,601,239,371,119,132,15708
8084,cr1_1011p_00005.cbf,482,598,238,369,116,131,15196
8085,cr1_1011p_00006.cbf,482,598,237,370,116,133,15428
8086,cr1_1011p_00007.cbf,480,598,237,370,118,133,15694
8087,cr1_1011p_00008.cbf,481,599,238,369,118,131,15458
8088,cr1_1012p_00001.cbf,484,600,239,370,116,131,15196
8089,cr1_1012p_00002.cbf,481,600,239,371,119,132,15708
8090,cr1_1012p_00003.cbf,481,598,239,369,117,130,15210
8091,cr1_1012p_00004.cbf,483,600,236,371,117,135,15795
8092,cr1_1012p_00005.cbf,484,598,237,372,114,135,15390
8093,cr1_1012p_00006.cbf,482,597,238,369,115,131,15065
8094,cr1_1012p_00007.cbf,481,597,239,369,116,130,15080
8095,cr1_1012p_00008.cbf,481,601,237,372,120,135,16200
8096,cr1_1013p_00001.cbf,481,599,240,370,118,130,15340
8097,cr1_1013p_00002.cbf,479,598,239,371,119,132,15708
8098,cr1_1013p_00003.cbf,481,600,239,370,119,131,15589
8099,cr1_1013p_00004.cbf,482,600,237,372,118,135,15930
8100,cr1_1013p_00005.cbf,473,608,231,382,135,151,20385
8101,cr1_1013p_00006.cbf,483,598,238,368,115,130,14950
8102,cr1_1013p_00007.cbf,475,609,231,384,134,153,20502
8103,cr1_1013p_00008.cbf,483,600,239,371,117,132,15444
8104,cr1_1014p_00001.cbf,484,603,238,370,119,132,15708
8105,cr1_1014p_00002.cbf,484,598,239,371,114,132,15048
8106,cr1_1014p_00003.cbf,481,598,241,371,117,130,15210
8107,cr1_1014p_00004.cbf,482,599,241,372,117,131,15327
8108,cr1_1014p_00005.cbf,485,602,238,370,117,132,15444
8109,cr1_1014p_00006.cbf,484,599,239,372,115,133,15295
8110,cr1_1014p_00007.cbf,481,599,236,369,118,133,15694
8111,cr1_1014p_00008.cbf,481,599,241,371,118,130,15340
8112,cr1_1015p_00001.cbf,482,599,240,372,117,132,15444
8113,cr1_1015p_00002.cbf,482,600,240,372,118,132,15576
8114,cr1_1015p_00003.cbf,480,600,239,372,120,133,15960
8115,cr1_1015p_00004.cbf,481,599,238,372,118,134,15812
8116,cr1_1015p_00005.cbf,483,599,235,370,116,135,15660
8117,cr1_1015p_00006.cbf,484,598,238,372,114,134,15276
8118,cr1_1015p_00007.cbf,483,600,237,370,117,133,15561
8119,cr1_1015p_00008.cbf,483,600,239,371,117,132,15444
8120,cr1_1016p_00001.cbf,484,600,237,370,116,133,15428
8121,cr1_1016p_00002.cbf,481,599,239,369,118,130,15340
8122,cr1_1016p_00003.cbf,482,598,239,373,116,134,15544
8123,cr1_1016p_00004.cbf,483,599,239,370,116,131,15196
8124,cr1_1016p_00005.cbf,484,597,235,370,113,135,15255
8125,cr1_1016p_00006.cbf,484,597,237,371,113,134,15142
8126,cr1_1016p_00007.cbf,484,600,239,369,116,130,15080
8127,cr1_1016p_00008.cbf,482,602,238,371,120,133,15960
8128,cr1_1017p_00001.cbf,482,602,239,370,120,131,15720
8129,cr1_1017p_00002.cbf,481,599,238,369,118,131,15458
8130,cr1_1017p_00003.cbf,483,602,240,372,119,132,15708
8131,cr1_1017p_00004.cbf,482,599,238,371,117,133,15561
8132,cr1_1017p_00005.cbf,483,599,239,370,116,131,15196
8133,cr1_1017p_00006.cbf,484,600,239,371,116,132,15312
8134,cr1_1017p_00007.cbf,482,600,237,370,118,133,15694
8135,cr1_1017p_00008.cbf,484,600,239,372,116,133,15428
8136,cr1_1018p_00001.cbf,483,601,239,368,118,129,15222
8137,cr1_1018p_00002.cbf,474,612,229,378,138,149,20562
8138,cr1_1018p_00003.cbf,481,600,236,370,119,134,15946
8139,cr1_1018p_00004.cbf,483,601,238,368,118,130,15340
8140,cr1_1018p_00005.cbf,481,597,239,369,116,130,15080
8141,cr1_1018p_00006.cbf,483,597,237,369,114,132,15048
8142,cr1_1018p_00007.cbf,485,600,240,370,115,130,14950
8143,cr1_1018p_00008.cbf,483,600,237,369,117,132,15444
8144,cr1_1019p_00001.cbf,483,599,239,370,116,131,15196
8145,cr1_1019p_00002.cbf,484,599,239,370,115,131,15065
8146,cr1_1019p_00003.cbf,483,601,240,371,118,131,15458
8147,cr1_1019p_00004.cbf,481,599,239,368,118,129,15222
8148,cr1_1019p_00005.cbf,484,595,238,369,111,131,14541
8149,cr1_1019p_00006.cbf,483,598,239,369,115,130,14950
8150,cr1_1019p_00007.cbf,484,596,239,369,112,130,14560
8151,cr1_1019p_00008.cbf,481,599,238,369,118,131,15458
8152,cr1_1020p_00001.cbf,484,600,239,372,116,133,15428
8153,cr1_1020p_00002.cbf,484,597,238,369,113,131,14803
8154,cr1_1020p_00003.cbf,482,599,241,371,117,130,15210
8155,cr1_1020p_00004.cbf,483,598,240,371,115,131,15065
8156,cr1_1020p_00005.cbf,482,596,239,372,114,133,15162
8157,cr1_1020p_00006.cbf,483,599,239,371,116,132,15312
8158,cr1_1020p_00007.cbf,484,601,240,368,117,128,14976
8159,cr1_1020p_00008.cbf,482,600,239,368,118,129,15222
8160,cr1_1021p_00001.cbf,485,598,239,370,113,131,14803
8161,cr1_1021p_00002.cbf,482,603,239,369,121,130,15730
8162,cr1_1021p_00003.cbf,484,599,240,374,115,134,15410
8163,cr1_1021p_00004.cbf,484,598,239,370,114,131,14934
8164,cr1_1021p_00005.cbf,482,599,239,368,117,129,15093
8165,cr1_1021p_00006.cbf,471,604,228,380,133,152,20216
8166,cr1_1021p_00007.cbf,481,599,240,369,118,129,15222
8167,cr1_1021p_00008.cbf,483,601,239,369,118,130,15340
8168,cr1_1022p_00001.cbf,485,601,239,370,116,131,15196
8169,cr1_1022p_00002.cbf,483,600,239,370,117,131,15327
8170,cr1_1022p_00003.cbf,482,597,238,371,115,133,15295
8171,cr1_1022p_00004.cbf,472,609,233,382,137,149,20413
8172,cr1_1022p_00005.cbf,472,608,232,381,136,149,20264
